"He was born on August 4, 1926 to Walter and Barbara (Carl) Schiel in Bay Shore, Long Island, New York."	4	[DATE_OF_BIRTH]
"He was born on June 8, 1928 in La Estancia del Carmen de Maravatio to Paz Ortiz & Macario Lopez."	4	[DATE_OF_BIRTH, PLACE_OF_BIRTH]
He was chairman and chief executive officer at the Robert C. Maynard Institute for Journalism Education.	3	[CEO]
He was convicted and sentenced to death for 52 of these murders in October 1992 and subsequently executed in February 1994.	1	[DATE_OF_DEATH]
"He was educated at Brownell-Talbot, Harvard, and the University of California at San Diego, where he took his degree in engineering."	2	[EDUCATED_AT]
"He was educated at Te Aute College and was a member of the Young Māori Party, an association of alumni from the college who dominated the Māori political landscape in the early 20th century."	1	[EDUCATED_AT]
"He was educated at Winchester College and Balliol College, Oxford, where he appeared in first-class cricket for the University team in one match in 1832."	2	[EDUCATED_AT]
He was elected a member of Russian Academy of Science and a faculty of Moscow State University.	1	[EMPLOYEE_OR_MEMBER_OF]
"He was elected a member of the Royal Swedish Academy of Engineering Sciences in 1949, and of the Royal Swedish Academy of Sciences in 1953."	4	[EMPLOYEE_OR_MEMBER_OF]
"He was elected as a Democrat to the Seventy-fourth Congress, was unopposed in his re-election to the Seventy-fifth Congress and served from January 3, 1935 until his resignation on September 30, 1937, having been appointed by Gov. Charles F. Hurley on October 1, 1937 as chief justice of the Massachusetts Superior Court, in which capacity he served until his death in 1955."	2	[DATE_OF_DEATH]
"He was elected as a Republican to the Seventy-sixth and to the eight succeeding Congresses and served from January 3, 1939 until his death in Bethesda, Maryland in 1956."	2	[DATE_OF_DEATH]
"He was elected at the June 1927 general election as a TD for the Cork Borough constituency, taking his seat as one of eight National League TDs in the 5th Dáil."	2	[POLITICAL_AFFILIATION]
"He was elected in the Joliette electoral district under the Bloc Québécois party in the 1993 and 1997 federal elections, thus serving in the 35th and 36th Canadian Parliaments."	2	[POLITICAL_AFFILIATION]
He was elected representative to the Storting for the period 2017–2021 for the Conservative Party.	4	[POLITICAL_AFFILIATION]
"He was elected to the Lok Sabha, lower house of the Parliament of India from Arambagh in West Bengal as a member of the Communist Party of India (Marxist)."	3	[POLITICAL_AFFILIATION]
"He was elected to the Sejm on September 25, 2005 getting 8311 votes in 18 Siedlce district, candidating from the Civic Platform list."	3	[POLITICAL_AFFILIATION]
He was first elected in 2002 and is a member of the Pakistan Peoples Party Parliamentarians.	3	[POLITICAL_AFFILIATION]
"He was formerly CEO of Lombard Medical Technologies PLC, an AIM listed company."	4	[CEO]
"He was formerly a member of the Board of Regents of the University of Maryland System, Board of Visitors at the United States Naval Academy, and was the Founding Chairman of the National Foundation on Physical Fitness, Sports, and Nutrition (where he currently serves as Treasurer)."	1	[EMPLOYEE_OR_MEMBER_OF]
"He was killed in October 1948 while changing a tire at trackside, when he was hit by another competitor."	4	[DATE_OF_DEATH]
"He was known as the ""Butcher of Lyon"" for having personally tortured French prisoners of the Gestapo while stationed in Lyon, France."	1	[EMPLOYEE_OR_MEMBER_OF]
He was later a Conservative Party politician who sat in the House of Commons in two periods between 1846 and 1885.	2	[POLITICAL_AFFILIATION]
"He was launched under Star Magic 11 with fellow Anim-E members: Emman Abeleda, Mhyco Aquino, Rayver Cruz, Rodjun Cruz, John Wayne Sace and Mico Aytona."	4	[EMPLOYEE_OR_MEMBER_OF]
"He was married on December 25, 1884 to Annie Inch, daughter of J.R. Inch, LLD, president of Mount Allison College."	2	[SPOUSE]
"He was married to Margo Farrar (April 5, 194 - August 14, 2006) a radio and stage actor."	3	[SPOUSE]
"He was married to Mariyamma, and had three children - Salim, Seenu and Jemi."	1	[SPOUSE]
"He was married to Professor Sheila Tlou, Botswana's minister of health from 2004 to 2008 and a former associate professor of nursing at the University of Botswana."	2	[SPOUSE]
"He was married to cultural worker Kathrine Bugge (née Hanssen, 1877–1951) from December 1922."	4	[SPOUSE]
He was married twice: first to Eliza Hanna in 1819 and then to Léocadie Grondin in 1834.	3	[SPOUSE]
He was one of the co-founders of Reactivity which was sold to Cisco Systems for $135 Million in 2007.	3	[FOUNDED_BY]
"He was personal secretary to Marcus Loew, formed Mascot Pictures in 1927, and merged Mascot with Herbert Yates's Republic Pictures in 1935."	3	[FOUNDED_BY]
"He was predeceased by his daughter Mary, sister, Geraldine Messing, first wife Elizabeth Laura Putnam and second wife Mary Jane Vincent Ward."	3	[CHILD_OF]
He was president and chief executive officer of Torstar Corporation from 1988 to 2002.	2	[CEO]
"He was professor of astronomy at Uppsala University from 1730 to 1744, but traveled from 1732 to 1735 visiting notable observatories in Germany, Italy and France."	1	[EMPLOYEE_OR_MEMBER_OF]
"He was professor of astronomy at the Rijksuniversiteit Utrecht, and served as director of the Sterrewacht Sonnenborgh (now the Sterrekundig Instituut) of the university."	3	[EMPLOYEE_OR_MEMBER_OF]
He was professor of economics and sociology at the University of Chicago and at the Booth School of Business.	2	[EMPLOYEE_OR_MEMBER_OF]
He was professor of mathematics at MIT.	2	[EMPLOYEE_OR_MEMBER_OF]
"He was selected as one of the ""Mercury Seven"" group of military test pilots selected in 1959 by NASA to become America's first astronauts and fly the Project Mercury spacecraft."	2	[EMPLOYEE_OR_MEMBER_OF]
"He was succeeded by his highest-ranking wife, Ranavalona I, his second cousin."	4	[SPOUSE]
"He was survived by daughter Tanya, sons Willie and Mark and fiancee Barbara Henry."	3	[CHILD_OF]
He was the CEO of Valiant Entertainment from 2007 to 2013.	4	[CEO]
He was the CEO of the Royal Challengers Bangalore Twenty20 cricket team for the 2008 Indian Premier League but was fired due to the team's poor performances.	2	[CEO]
"He was the Chairman of Tripura Pradesh Congress Committee SC Department from 2004 till he resigned from his post and joined All India Trinamool Congress in June, 2016 and was appointed Vice-President of the Tripura state unit of All India Trinamool Congress."	4	[EMPLOYEE_OR_MEMBER_OF]
He was the Edgar Pierce Professor of Psychology at Harvard University from 1958 until his retirement in 1974.	4	[EMPLOYEE_OR_MEMBER_OF]
"He was the Vice President of Business Developmentat STC, he joined STC in 2000 in Corporate Planning Department, moved subsequently, in July 2004 as the Head of STC Strategic Investments Unit, reporting to the CEO."	4	[EMPLOYEE_OR_MEMBER_OF]
"He was the co-founder and CEO of Roamware Inc., a leading wireless roaming software company."	1	[EMPLOYEE_OR_MEMBER_OF]
"He was the father of H. John Heinz III, Republican member of the U.S. House of Representatives and U.S. Senate, and father-in-law of Teresa Heinz Kerry, his son's widow, who is the wife of current Secretary of State John Kerry."	3	[SPOUSE]
"He was the first American to be the Master of an Oxford college, University College and was a significant benefactor to the College."	3	[EDUCATED_AT]
"He was the first Nigerian General Secretary (and chief executive officer) of the Nigerian Baptist Convention, in the 1960s."	2	[CEO]
"He was the founder & CEO of SoftPlus, a leading provider of eCRM software for telecom carriers around the world."	1	[CEO, FOUNDED_BY]
"He was the founder and CEO of Strikeforce which was sold to Zuffa, LLC."	4	[CEO]
He was the founder and chairman of the Cultural Found of Armenia (1986–1989) and an Honored Citizen of Yerevan.	4	[DATE_FOUNDED, FOUNDED_BY]
"He was the founder and leader of the short-lived Social Republican Party, and commander-in-chief of the Khmer National Armed Forces."	3	[POLITICAL_AFFILIATION]
He was the founder and lieutenant-colonel of the 1st Battalion of Madawaska militia.	1	[FOUNDED_BY]
He was the leader of PricewaterhouseCoopers Global Islamic Finance Team practice from 2007 to September 2012 and was also previously the Financial Services Leader for PwC Malaysia.	4	[EMPLOYEE_OR_MEMBER_OF]
"He was the second American to fly in space, and the first member of the NASA Astronaut Corps to fly in space twice."	3	[EMPLOYEE_OR_MEMBER_OF]
"He was the son of 9 as James Albanese the matriarch of this family legacy, which his father came over from Italy with his wife Clara in 1909."	2	[CHILD_OF, SPOUSE]
He was the son of Charles Isidor Davout (1774-1854) and wife (married in 1824) Claire de Chevery (1804-1895).	2	[CHILD_OF]
"He was the son of Hannah Chaplin and music hall entertainer Leo Dryden, and half brother of actors Charlie and Sydney Chaplin."	1	[CHILD_OF]
"He was the son of Igor Svyatoslavich and was with him during his campaign against the Cumans on 13 April 1185, immortalized in the epic The Tale of Igor's Campaign; he participated in the first battle, wherein he set off ahead of the main group along with Svyatoslav Olgovich of Rylsk and defeated the Cuman forces."	3	[CHILD_OF]
"He was the son of Irish journalist Alexander McMinn, who established the Manawatu Evening Standard newspaper in 1880."	1	[CHILD_OF, DATE_FOUNDED, FOUNDED_BY]
"He was the son of William Pleydell-Bouverie, 7th Earl of Radnor and Helena Olivia Adeane."	1	[CHILD_OF]
He was the son of a Quaker wine merchant and educated at the academies at Hoxton and Warrington before studying at Edinburgh University in the early 1770s.	4	[EDUCATED_AT]
He was the son of the Great Northern Railway locomotive engineer Henry Ivatt.	3	[EMPLOYEE_OR_MEMBER_OF]
"He was the stepfather of Marcus Junius Brutus the Younger, having married Brutus' mother, Servilia Caepionis."	1	[CHILD_OF, SPOUSE]
He was the third son of Raymond Berengar IV of Barcelona and Petronilla of Aragon.	4	[CHILD_OF]
"He was then the chief executive officer of ScanAustral from 1969 to 1973, Wilh."	3	[CEO]
"He was until December 2008 the CEO of Barco, a Belgian display hardware manufacturer."	1	[CEO]
"He was very likely the son of Léot, an earlier Abbot of Brechin, and father of Domnall, a later Abbot of Brechin."	3	[CHILD_OF]
"He was very thankful for and very proud of his children, Sons Jesse and Zakary and daughter Jayden and the great accomplishments they achieved."	2	[CHILD_OF]
"He was, alongside Lenin, Zinoviev, Kamenev, Stalin, Sokolnikov and Bubnov, one of the seven members of the first Politburo, founded in 1917 in order to manage the Bolshevik Revolution."	3	[DATE_FOUNDED]
"He went on to be the founding publisher of Outside, which was founded by Rolling Stone publisher Jann Wenner."	1	[FOUNDED_BY]
"He won recognition for his ministry from 1873 to 1889 in the Kingdom of Hawaiʻi to people with leprosy (also known as Hansen's disease), who were required to live under a government-sanctioned medical quarantine on the island of Molokaʻi."	1	[PLACE_OF_RESIDENCE]
"He worked as a researcher at ATR (Advanced Telecommunications Research institute international, 国際電気通信基礎技術研究所), Japan from 1994–2000, a researcher at Starlab, Brussels from 2000–2001, and associate professor of computer science at Utah State University from 2001–2006."	2	[EMPLOYEE_OR_MEMBER_OF]
He worked at the Walters Art Gallery from 1934 but returned to New Haven in 1936 where he joining the faculty of Yale University where he remained for the rest of his career.	2	[EMPLOYEE_OR_MEMBER_OF]
"He worked for Columbia University, the University of Chicago, Encyclopædia Britannica, and Adler's own Institute for Philosophical Research."	4	[EMPLOYEE_OR_MEMBER_OF]
He worked for almost fifteen years at the Central University of Venezuela and the Simón Bolívar University.	3	[EMPLOYEE_OR_MEMBER_OF]
"He worked for the Dutch Ministry of Transport, Public Works and Water Management, Directorate-General of Public Works and Water Management (Rijkswaterstaat), in Delft as project manager raw materials supply from 2001 to 2004."	2	[EMPLOYEE_OR_MEMBER_OF]
"He worked in a family owned conglomerate, the Mike Adenuga Group, from 2002 to 2006."	2	[EMPLOYEE_OR_MEMBER_OF]
He worked in his father's shoe store before founding Florsheim Shoes in 1892.	4	[DATE_FOUNDED]
He worked with Jean Piaget in Geneva and later co-founded the Institute for Cognitive Studies at Rutgers with Dorothy Dinnerstein.	2	[FOUNDED_BY]
"He worked with Julie Maddocks (known on the show as eye in the sky ""Julie the Jambuster"") whom he later went on to wed."	2	[SPOUSE]
"He worked with his father, Edwin L. Stohlman, and his brother, Ed Jr there until launching a new VW store in 1971."	2	[CHILD_OF]
He would be the one who formally bestowed Yang Xingmi's sons and successors Yang Wo and Yang Longyan with their formal titles on behalf of the Tang emperor during the initial years of the Yang family-ruled state of Wu (also known as Hongnong).	2	[CHILD_OF]
"He, along with his wife, Linda and daughter Keri lived in the suburbs of Houston, Texas for approximately 20 years."	2	[CHILD_OF, PLACE_OF_RESIDENCE]
"Headquartered at Spirit of St. Louis Airport in Chesterfield, Missouri in the greater St. Louis metropolitan area, we have been in business since 1954."	3	[HEADQUARTERS]
"Headquartered in Alton, IL, Challenge Unlimited and its affiliate companies (Residential Options and Advanced Outsource Solutions) have become a multi-tiered organization."	3	[HEADQUARTERS]
"Headquartered in Atlanta, Sharecare was founded in 2010 by Jeff Arnold (founder of WebMD) and Dr. Mehmet Oz, in partnership with Harpo Studios, Sony Pictures Television and Discovery Communications."	2	[DATE_FOUNDED]
"Headquartered in Fort Myers, Florida, Haystak is part of VinSolutions, which is wholly owned by Cox Automotive™, a subsidiary of Cox Enterprises."	1	[SUBSIDIARY_OF]
"Headquartered in McLean, Va., SAIC had annual revenues of approximately $10.6 billion for its fiscal year ended January 31, 2012."	1	[HEADQUARTERS]
"Headquartered in Paris, France, the company has grown its revenues by more than 250% in the last 4 years by investing in its people, the environment they work in and developing the analytical and operating capability to deliver a transformational outsourcing proposition that addresses the challenges of an omni-channel world."	3	[HEADQUARTERS]
