text,KN_label,My_label
"Dr. Risa Lavizzo-Mourey (born 1954) is the President and CEO of the Robert Wood Johnson Foundation, One of America's largest philanthropic organizations devoted to health and health care.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Gulf Film is the leading film distributor in the Middle East and parent company to Novo Cinemas (formerly Grand Cinemas), the region's largest chain of cinemas.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The Singapore Cancer Society (SCS) was founded in 1964, registered as a society in 1984 and has IPC (Institution of Public Character) status as a charity since ...1995.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PAS is an indirect, wholly-owned subsidiary of Guardian.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
She received her master’s degree in School Psychology from the University of Wisconsin-River Falls.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The ward returns three councillors every four years to Borough Council and at the last election, held on 22 May 2014 Michael Desmond, Anna-Joy Rickard and Rick Muir, all Labour Party candidates, were returned.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"David Burton Wake (born June 8, 1936, Webster, South Dakota) is emeritus professor of integrative biology and former Director and curator of herpetology of the Museum of Vertebrate Zoology at the University of California, Berkeley.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
He was the Edgar Pierce Professor of Psychology at Harvard University from 1958 until his retirement in 1974.,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Mole-Richardson, also known as Mole, is a stage lighting instrument and motion picture lighting manufacturing company originally based in Hollywood, California.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"ADB is currently a wholly owned subsidiary of KBC Bank, however, European Competition Commission directed KBC to divest the bank as part of the terms of the Belgian government's bail-out of KBC.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Cashmore was later divorced from his wife, who moved to Scotland with their eldest son, Donald.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
Hollywood-based Spinning Owls Productions LLC was established in 2011 by mother-daughter team Dorothy O. Wise and J. Zakira Wise.,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Hawthorne served in the California Senate and was a member of the Whig Party and later the Democratic Party.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Studio Biederer was a French atelier for photography in the time of Art déco by the brothers Jacques Biederer (born 1887; died c. 1942) and Charles Biederer (born 1892; died c. 1942) from Moravská Ostrava, today Czech Republic.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"He died in San Diego County, California in 1994.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
"Ernst Julius Remak (26 May 1849, Berlin – 24 May 1911, Wiesbaden) was a German neurologist who was the son of famed neurologist Robert Remak (1815-1865) and the father of the mathematician Robert Remak (1888-1942).","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"Brought up in Poland she graduated from Warsaw University and finally emigrated to Australia in 1972, where she has lived until now.","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"My Husband Scott and I invite you to join us for lunch, dinner or of course...on your BIRTHDAY for a great Steak.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"Eccles was born in Heaton Moor and grew up in Chorlton, then studied at the University of Manchester.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
"Henri-Claude A. Bailly, also known as HC, co-founded RCG, LLC in 2002 and serves as its Principal and Chief Executive Officer.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
She was born in Udine and lives in Rome and Venezia.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Richard Franklin Bass is an American mathematician, the Board of Trustees Distinguished Professor of Mathematics at the University of Connecticut.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Sara Maria Danius (born 5 April 1962 in Täby) is a Swedish scholar of literature and aesthetics.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Previously, in Singapore and Hong Kong, it was known as ""Yaohan Best"", when it started operations there in 1985.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"TRAINING OFFICERS CONSORTIUM is a government administration company based out of Calle Laguna del Marquesado Nª 19, Nave 16 Edificio Adriana 1ª Planta, Polígono Industrial La Resina (Villaverde), Madrid, Community of Madrid, Spain.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Mikael Ingemarsson Odenberg (born 14 December 1953 in Stockholm) is a Swedish politician of the Moderate Party.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Stephen A. Love (born on May 19, 1950 in Crawfordsville, Indiana) is a professional musician, lead singer, songwriter, producer, entertainment business promoter, CEO of the James Allen Promotions and Blue Jeans Music BMI.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
"After the war, from 1946 to 1960, he was the CEO of Oslo Bygge- og Sparelag.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Vladyslav Mykulyak (Ukrainian: Владислав Степанович Микуляк; born 30 August 1984 in Ukrainian SSR, Soviet Union) is a professional Ukrainian footballer who currently plays for Várda SE.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"David F. Nazworthy, professionally known as Dave Naz (born in 1969 in Los Angeles, California) is an American photographer and film director.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
She is married to the novelist Darin Strauss.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"Dr. Jack Hughston founded Hughston Clinic in 1949 to practice general orthopaedics, he already had an abiding concern for athletes, especially student athletes and the damage sports injuries could have on their musculoskeletal system.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"ACS was originally located on Kemper Street in historic downtown Lynchburg, Virginia.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Maurice Bellonte (Méru, Oise, 25 October 1896 – Paris, 14 January 1983) was a French aviator who set flight distance records.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Aggreko plc is listed on the London Stock Exchange (AGK.L), is a member of the FTSE-100 index, and is headquartered in Scotland.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Shumaker has authored or co-authored numerous scientific publications, books, and articles for the popular press.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"The daughter of a playwright, Umeh-Akamune, a graduate of the University of Benin with a degree in Theatre Arts, was crowned Most Beautiful Girl in Nigeria (MBGN) 1990 in December 1989, and would participate in Miss Universe, Miss Intercontinental, and Miss World, where she won the Miss Personality award.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Michael is a full-time student in the Honors College at The University of Delaware, where he is pursuing a bachelor's degree.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Previously, she was married to Tao Ruspoli on 16 January 2003 but their married relationship couldn’t last for long and they got divorced on 29 September 2011.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Keki Mistry also known as Keki M Mistry is the Vice Chairman and CEO of Housing Development Finance Corporation (HDFC).,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"He was married to cultural worker Kathrine Bugge (née Hanssen, 1877–1951) from December 1922.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Princess Antonia of Luxembourg (Antoinette Roberte Sophie Wilhelmine; 7 October 1899 – 31 July 1954) was a member of the Luxembourgish House of Nassau-Weilburg and the last Crown Princess of Bavaria as the wife of Crown Prince Rupprecht.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Furth emigrated to the United States in 1941.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Adrian Hanauer is an American businessman and majority owner of Seattle Sounders FC.,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Since its founding in 1993 the organization has raised an estimated $1 billion and has helped over 95,000 students complete high school and/or attend university.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Its chairman of the board is retired General Martin Dempsey and its CEO is Jim Tooley.,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"In 1953, Harold moved to Ames to take up a position in Traffic and Safety.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Garth C. Thomas (born November 26, 1963) is a former American football guard who played one season with the Seattle Seahawks of the National Football League.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"After living in New Orleans—where he met and married Elizabeth Hibbard in 1839—and St. Louis, he came to Oregon and bought the Turner donation land claim in Polk County for $100.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Geiger died in Potsdam, Germany a few months after World War II ended.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
"In 1973, he married Dora and they shared 32 happy years in Red Lake, Ontario and Morris, Manitoba.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"Joseph Angus ""Joe"" Cannon was Chairman of the Utah Republican Party from 2002 to 2006 and is currently the CEO of Fuel Freedom Foundation.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"He died in Vienna in poverty, and was buried in a grave of honour in Vienna's Zentralfriedhof.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
"The station is owned by the NBC Owned Television Stations subsidiary of the NBCUniversal division of Comcast, as part of a duopoly with Corona-licensed Telemundo owned-and-operated station KVEA (channel 52).","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Sergio Vento (born May 30, 1938) is an Italian diplomat, former Permanent Representative of Italy to the United Nations and Italian Ambassador to the United States.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"FAWCETT, Walter Lyell (1896-1976), son of Robert William Fawcett, was born at Forest, Ont.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"The team plays its home games at the Toyota Center, located in downtown Houston.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
They performed Doors material exclusively until the death of Manzarek in 2013.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"Marinello stepped down from her role of President and CEO of Ceridian Corporation on Monday, 25 January 2010.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"He is the author of numerous works on education, political science, and history.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"The Southwestern Athletic Conference (SWAC) is a collegiate athletic conference headquartered in Birmingham, Alabama, which is made up of historically black universities in the Southern United States.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"He died in Cleveland on October 5, 1887, and was interred at Erie Street Cemetery.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
"Desmond and John O’Sullivan formed O’Sullivan Brothers, Inc. in 2011 in order to combine their thirty plus years of executive experience and help businesses, both small and large, navigate the challenges of today’s online business world.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Since 2009, Georges Kern has also been responsible for the Baume & Mercier brand and, in October 2010, took over as CEO of Roger Dubuis.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Dartmouth College was established in 1769 by Eleazar Wheelock, a Congregational minister.","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Thomas ""Tom"" Kalinske (born July 17, 1944) is an American businessman, best known as having worked for Mattel 1972-87, reviving the Barbie & Hot Wheels Brands, launching Master of the Universe, then being promoted to CEO of [Mattel] from 1985 to 1987.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"Roomer was founded by Ben Froumine and Gon Ben David, and is backed by the BRM Group, with directors Eran Barkat and Yael Reznick Cramer of BRM Hi-Tech and Uri Levine, co-founder of Waze.","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Victor Mikhailovich Remsha (born October 19, 1970 in the city of Krasnoyarsk) is a Russian businessman, known for being the founder and chairman of the board of Finam Investment Holding, a large Russian investment holding.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"Born near Foča, she attended school and medical college in Sarajevo after which she moved to Travnik.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Gameforge employs a staff of over 500 and was founded by its Chief Executive Officer Alexander Rösner and former CEO Klaas Kersting in 2003.,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Pride Bristol organised its first events when it was founded in 2010, including Bristol's first ever LGBT pride parade, showing the London Lesbian and Gay Film Festival at The Watershed, a show at The Bristol Hippodrome, a one-off performance by Rhona Cameron at Metropolis, and literary reviews by Stella Duffy and Paul Burston at The Arnolfini.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Born in Connellsville, Pennsylvania, Davidson moved with his family to Beaver County, Pennsylvania.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"It is one of Canada's largest corporations and has been the parent company in the Bell Canada corporate group since its creation in 1983 when Bell Canada, Northern Telecom, and other related companies all became subsidiaries of BCE.","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
It is a wholly owned subsidiary of Northumbrian Water Group.,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Caitlin Womble, Marina Director Caitlin was born and raised in a small town in North Carolina.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Alfredo Rocco (born 9 September 1875 in Naples – died 28 August 1935) was an Italian politician and jurist.,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"Darlene Johnson was born on November 16, 1935 in Australia as Darlene Fraser Johnson.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"In cryptography, the International Data Encryption Algorithm (IDEA), originally called Improved Proposed Encryption Standard (IPES), is a symmetric-key block cipher designed by James Massey of ETH Zurich and Xuejia Lai and was first described in 1991.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Zinovy Reichstein (born 1961) is a Russian-born American mathematician.,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Foundation Medicine, Inc. is a public American company based in Cambridge, Massachusetts which develops, manufactures and sells genomic analysis diagnostics for solid and circulating cancers.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The headquarters of Turner's properties are located in both the CNN Center in Downtown Atlanta and the Turner Broadcasting campus off Techwood Drive in Midtown Atlanta, which also houses Turner Studios.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"She was originally recruited to CC&N in 2005 and became President in November of 2008, CEO in January of 2011 and Chairman in January of 2013.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"A former Republican, Parkinson is currently a member of the Democratic Party.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Teodor Shanin OBE, born 1930 in Vilnius, Lithuania (then in possession of Polish Republic) is a British sociologist who was for many years a Professor of Sociology at the University of Manchester.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"After graduating with a degree in Studio Art and photography from Connecticut College, I moved to San Francisco to work for a well respected wedding and commercial photographer.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Jan-Henrik Fredriksen (born 2 October 1956 in Kragerø, Telemark) is a Norwegian politician representing the Progress Party (FRP).","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Hassan Ghalibaf Asl (Persian: حسن قالیباف اصل, was born 1969 in Maragheh, East Azerbaijan) is an Iranian academic, Jurist, scholar and CEO of Tehran Stock Exchange.","[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
